SR_NO,VOLTAGE,CURRENT,POWER,MODULE_TEMP,AMBIENT_TEMP,IR
10002,4.49,0.06,0.28,433,401,14
10003,4.47,0.04,0.19,434,400,12
10004,4.49,0.04,0.19,437,401,14
10005,4.47,0.1,0.45,435,401,12
10006,4.49,0.08,0.36,436,401,13
10007,4.47,0.05,0.23,435,400,12
10008,4.44,0,0.01,436,400,10
10009,4.44,0.1,0.45,436,400,13
10010,4.49,0.06,0.28,436,400,12
10011,4.47,0.05,0.23,436,401,12
10012,4.49,0.07,0.32,436,401,11
10013,4.47,0.05,0.23,435,400,14
10014,4.49,0.07,0.32,435,401,15
10015,4.47,0.05,0.23,434,401,13
10016,4.44,0.01,0.05,434,400,14
10017,4.49,0.07,0.32,435,400,9
10018,4.47,0.07,0.32,435,401,12
10019,4.47,0.05,0.23,436,401,12
10020,4.47,0.06,0.27,434,401,16
10021,4.47,0.07,0.32,434,400,13
10022,4.49,0.06,0.28,434,400,13
10023,4.49,0.04,0.19,433,401,18
10024,4.44,0.03,0.14,434,401,13
10025,4.47,0.09,0.41,436,400,14
10026,4.42,0.04,0.18,435,400,13
10027,4.44,0.02,0.1,435,400,14
10028,4.47,0.04,0.19,434,401,12
10029,4.44,0.06,0.27,434,401,14
10030,4.42,0.05,0.23,435,400,15
10031,4.42,0.1,0.45,434,401,13
10032,4.47,0.05,0.23,433,400,14
10033,4.42,0.07,0.31,436,400,13
10034,4.44,0.05,0.23,437,400,14
10035,4.44,0.07,0.32,434,401,13
10036,4.44,0.05,0.23,436,400,12
10037,4.44,0.07,0.32,434,402,12
10038,4.44,0.08,0.36,433,400,14
10039,4.44,0.05,0.23,435,400,12
10040,4.42,0.07,0.31,436,399,9
10041,4.44,0.07,0.32,436,401,12
10042,4.42,0.06,0.27,437,400,12
10043,4.47,0.04,0.19,434,401,18
10044,4.47,0.09,0.41,438,400,14
10045,4.42,0.07,0.31,435,400,14
10046,4.47,0.06,0.27,435,401,15
10047,4.42,0.08,0.36,435,401,13
10048,4.47,0.09,0.41,434,400,13
10049,4.44,0.06,0.27,435,401,13
10050,4.42,0.07,0.31,435,401,11
10051,4.39,0.08,0.36,436,400,11
10052,4.42,0.06,0.27,433,401,14
10053,4.44,0.1,0.45,436,400,13
10054,4.42,0.09,0.4,435,400,13
10055,4.44,0.08,0.36,434,400,12
10056,4.44,0.04,0.18,434,402,13
10057,4.42,0.06,0.27,435,400,13
10058,4.39,0.06,0.27,435,400,14
10059,4.39,0.05,0.23,436,400,12
10060,4.37,0.04,0.18,436,401,12
10061,4.42,0.08,0.36,435,400,14
10062,4.42,0.1,0.45,434,400,12
10063,4.42,0.06,0.27,435,400,12
10064,4.39,0.07,0.31,436,400,12
10065,4.44,0.07,0.32,435,400,13
10066,4.42,0.08,0.36,437,400,14
10067,4.42,0.04,0.18,434,400,13
10068,4.39,0.02,0.1,438,400,13
10069,4.42,0.05,0.23,435,400,11
10070,4.42,0.06,0.27,435,401,10
10071,4.37,0.04,0.18,435,401,10
10072,4.39,0.08,0.36,435,400,14
10073,4.37,0.07,0.31,436,400,13
10074,4.39,0.08,0.36,436,401,12
10075,4.39,0.1,0.44,436,400,13
10076,4.44,0.05,0.23,432,400,14
10077,4.39,0.07,0.31,434,401,13
10078,4.37,0.04,0.18,436,400,14
10079,4.39,0.08,0.36,435,401,14
10080,4.39,0.07,0.31,435,400,11
10081,4.39,0.06,0.27,437,400,14
10082,4.37,0.09,0.4,436,400,12
10083,4.42,0.03,0.14,433,401,13
10084,4.37,0.1,0.44,437,401,12
10085,4.42,0.06,0.27,434,401,13
10086,4.37,0.06,0.27,437,400,12
10087,4.35,0.07,0.31,435,400,13
10088,4.39,0.03,0.14,435,401,12
10089,4.35,0.11,0.48,435,400,12
10090,4.35,0.04,0.18,438,400,13
10091,4.35,0.02,0.09,434,400,12
10092,4.37,0.08,0.35,435,401,12
10093,4.35,0.12,0.52,436,400,12
10094,4.39,0.08,0.36,436,400,13
10095,4.35,0.08,0.35,434,400,12
10096,4.35,0.07,0.31,433,401,14
10097,4.39,0.09,0.4,436,400,15
10098,4.35,0.08,0.35,433,400,13
10099,4.35,0.09,0.4,435,400,14
10100,4.32,0.09,0.39,435,400,13
10101,4.37,0.02,0.1,436,400,14
10102,4.35,0.02,0.09,435,401,12
10103,4.39,0.08,0.36,435,401,13
10104,4.32,0.05,0.22,437,400,13
10105,4.37,0.07,0.31,434,401,11
10106,4.37,0.08,0.35,438,400,14
10107,4.35,0.09,0.4,432,400,13
10108,4.35,0.09,0.4,432,400,13
10109,4.39,0.07,0.31,433,400,13
10110,4.37,0.09,0.4,436,400,12
10111,4.35,0.08,0.35,435,400,10
10112,4.35,0.03,0.14,435,400,14
10113,4.39,0.1,0.44,437,400,14
10114,4.32,0.03,0.14,435,401,13
10115,4.32,0.05,0.22,435,400,12
10116,4.37,0.1,0.44,436,401,13
10117,4.37,0.09,0.4,438,400,12
10118,4.35,0.08,0.35,434,400,13
10119,4.35,0.06,0.27,437,400,10
10120,4.35,0.06,0.27,435,400,10
10121,4.32,0.1,0.44,436,401,13
10122,4.37,0.07,0.31,435,400,11
10123,4.35,0.08,0.35,435,400,13
10124,4.35,0.06,0.27,435,400,13
10125,4.35,0.05,0.22,434,400,13
10126,4.35,0.08,0.35,437,401,14
10127,4.37,0.11,0.48,434,400,12
10128,4.32,0.1,0.44,434,400,13
10129,4.32,0.07,0.31,435,400,12
10130,4.32,0.05,0.22,434,400,11
10131,4.3,0.07,0.31,436,400,14
10132,4.35,0.04,0.18,435,400,11
10133,4.35,0.09,0.4,436,400,13
10134,4.3,0.04,0.18,435,401,16
10135,4.35,0.04,0.18,435,400,12
10136,4.35,0.07,0.31,433,400,13
10137,4.3,0.07,0.31,436,401,14
10138,4.35,0.05,0.22,434,400,14
10139,4.3,0.08,0.35,434,400,11
10140,4.35,0.06,0.27,436,400,14
10141,4.27,0.05,0.22,436,399,12
10142,4.3,0.11,0.48,434,400,13
10143,4.32,0.07,0.31,435,400,14
10144,4.35,0.09,0.4,435,400,12
10145,4.35,0.06,0.27,437,400,12
10146,4.32,0.05,0.22,432,401,11
10147,4.3,0.1,0.43,435,400,14
10148,4.3,0.1,0.43,435,401,12
10149,4.32,0.04,0.18,436,400,11
10150,4.3,0.06,0.26,435,400,12
10151,4.32,0.09,0.39,437,400,13
10152,4.32,0.03,0.14,436,400,13
10153,4.32,0.06,0.26,436,400,12
10154,4.3,0.07,0.31,433,400,13
10155,4.35,0.04,0.18,435,400,11
10156,4.3,0.08,0.35,435,400,11
10157,4.3,0.05,0.22,436,400,11
10158,4.3,0.06,0.26,436,400,13
10159,4.3,0.02,0.09,437,400,11
10160,4.3,0.07,0.31,436,400,12
10161,4.32,0.05,0.22,435,400,13
10162,4.3,0.06,0.26,434,400,12
10163,4.3,0.1,0.43,436,401,12
10164,4.27,0.1,0.43,435,401,14
10165,4.3,0.02,0.09,435,400,11
10166,4.3,0.07,0.31,435,401,11
10167,4.27,0.03,0.14,436,400,12
10168,4.3,0.06,0.26,436,400,13
10169,4.27,0.1,0.43,435,401,11
10170,4.27,0.01,0.05,436,401,10
10171,4.3,0.05,0.22,435,400,11
10172,4.25,0.06,0.26,436,401,14
10173,4.3,0.06,0.26,433,400,13
10174,4.3,0.09,0.39,436,401,10
10175,4.27,0.05,0.22,436,400,11
10176,4.27,0.06,0.26,437,401,10
10177,4.3,0.06,0.26,433,400,14
10178,4.27,0.05,0.22,436,401,13
10179,4.3,0.06,0.26,436,401,13
10180,4.25,0.11,0.47,435,401,15
10181,4.25,0.07,0.3,435,400,12
10182,4.25,0.08,0.34,435,401,12
10183,4.3,0.03,0.14,435,400,14
10184,4.27,0.08,0.35,435,401,12
10185,4.27,0.08,0.35,435,400,13
10186,4.25,0.05,0.22,435,402,12
10187,4.25,0.06,0.26,436,400,12
10188,4.22,0.09,0.38,434,401,12
10189,4.25,0.08,0.34,435,400,11
10190,4.25,0.09,0.39,435,400,14
10191,4.27,0.08,0.35,437,401,13
10192,4.27,0.09,0.39,437,400,12
10193,4.27,0.03,0.14,435,401,14
10194,4.27,0.09,0.39,434,400,11
10195,4.25,0.08,0.34,436,400,7
10196,4.22,0.08,0.34,437,400,11
10197,4.2,0,0.01,434,401,13
10198,4.22,0.06,0.26,435,400,12
10199,4.27,0.1,0.43,438,400,13
10200,4.3,0.07,0.31,437,400,12
10201,4.25,0.07,0.3,434,400,12
10202,4.2,0.02,0.09,434,400,13
10203,4.22,0.03,0.13,436,400,11
10204,4.2,0.09,0.38,435,400,12
10205,4.25,0.05,0.22,436,401,10
10206,4.22,0.06,0.26,434,400,11
10207,4.25,0.1,0.43,435,400,13
10208,4.22,0.03,0.13,436,400,12
10209,4.25,0.13,0.55,436,400,13
10210,4.25,0.09,0.39,435,400,12
10211,4.22,0.07,0.3,436,401,14
10212,4.22,0.09,0.38,437,400,11
10213,4.25,0.06,0.26,436,400,8
10214,4.22,0.07,0.3,436,400,11
10215,4.25,0.04,0.18,435,401,12
10216,4.25,0.04,0.18,435,400,12
10217,4.25,0.09,0.39,437,401,9
10218,4.22,0.07,0.3,435,401,11
10219,4.25,0.08,0.34,433,401,10
10220,4.25,0.06,0.26,435,400,14
10221,4.2,0.08,0.34,435,400,14
10222,4.2,0.06,0.26,434,400,11
10223,4.22,0.08,0.34,435,400,12
10224,4.22,0.06,0.26,434,400,15
10225,4.2,0.06,0.26,435,401,13
10226,4.22,0.07,0.3,436,401,10
10227,4.22,0.05,0.22,437,400,11
10228,4.2,0.08,0.34,435,400,11
10229,4.22,0.07,0.3,436,400,14
10230,4.2,0.06,0.26,437,400,12
10231,4.2,0.08,0.34,437,400,16
10232,4.25,0.08,0.34,435,400,14
10233,4.2,0.08,0.34,436,400,13
10234,4.25,0.1,0.43,435,400,12
10235,4.2,0.05,0.22,436,400,11
10236,4.15,0.05,0.21,435,401,13
10237,4.22,0.07,0.3,435,400,12
10238,4.22,0.07,0.3,435,401,17
10239,4.17,0.05,0.21,435,400,12
10240,4.17,0.02,0.09,435,400,13
10241,4.17,0.07,0.3,437,400,11
10242,4.17,0.04,0.17,436,401,15
10243,4.17,0.08,0.34,434,399,11
10244,4.15,0.07,0.3,434,400,14
10245,4.17,0.06,0.26,436,400,15
10246,4.15,0.07,0.3,436,400,12
10247,4.2,0.04,0.17,438,400,9
10248,4.17,0.07,0.3,435,400,10
10249,4.17,0.09,0.38,434,400,11
10250,4.17,0.06,0.26,438,401,12
10251,4.17,0.07,0.3,436,400,11
10252,4.2,0.04,0.17,435,399,12
10253,4.17,0.07,0.3,434,400,14
10254,4.17,0.03,0.13,433,400,13
10255,4.2,0.05,0.22,438,400,11
10256,4.17,0.05,0.21,437,400,11
10257,4.15,0.08,0.34,435,400,11
10258,4.15,0.05,0.21,435,400,12
10259,4.2,0.06,0.26,435,400,12
10260,4.17,0.06,0.26,435,400,11
10261,4.13,0.07,0.29,436,400,12
10262,4.17,0.05,0.21,434,399,13
10263,4.15,0.06,0.25,435,400,11
10264,4.2,0.08,0.34,434,400,12
10265,4.15,0.09,0.38,436,400,13
10266,4.17,0.07,0.3,436,400,12
10267,4.42,0.09,0.4,437,400,11
10268,4.35,0.05,0.22,437,402,13
10269,4.32,0.07,0.31,434,400,12
10270,4.69,0.07,0.33,435,400,13
10271,2.95,0.07,0.21,436,400,10
10272,3.81,0.07,0.27,435,400,11
10273,4.25,0.09,0.39,434,400,14
10274,3.98,0.08,0.32,437,400,13
10275,4.37,0.05,0.22,433,400,14
10276,4.57,0.09,0.42,436,400,12
10277,4.2,0.08,0.34,438,400,10
10278,4.22,0.07,0.3,435,399,11
10279,4.22,0.06,0.26,437,399,8
10280,4.22,0.05,0.22,435,399,14
10281,4.15,0.08,0.34,435,399,12
10282,4.15,0.09,0.38,436,399,14
10283,4.15,0.1,0.42,435,400,13
10284,4.17,0.06,0.26,435,401,15
10285,4.1,0.05,0.21,436,399,13
10286,4.13,0.01,0.05,436,400,13
10287,4.17,0.1,0.42,436,399,12
10288,4.15,0.03,0.13,435,399,12
10289,4.17,0.07,0.3,436,399,13
10290,4.15,0.07,0.3,435,400,11
10291,4.15,0.06,0.25,435,400,12
10292,4.15,0.06,0.25,437,399,13
10293,4.13,0.07,0.29,435,399,12
10294,4.13,0.11,0.46,434,399,12
10295,4.13,0.05,0.21,437,399,12
10296,4.1,0.06,0.25,436,399,12
10297,4.15,0.08,0.34,437,399,14
10298,4.2,0.08,0.34,435,399,12
10299,4.13,0.06,0.25,435,400,13
10300,4.13,0.06,0.25,434,400,13
10301,4.1,0.09,0.37,434,399,12
10302,4.13,0.07,0.29,436,400,11
10303,4.1,0,0.01,436,399,11
10304,4.13,0.14,0.58,435,399,11
10305,4.1,0.07,0.29,436,399,14
10306,4.08,0.08,0.33,436,399,11
10307,4.08,0.04,0.17,437,400,14
10308,4.1,0.08,0.33,434,399,10
10309,4.15,0.02,0.09,436,399,15
10310,4.13,0.1,0.42,435,400,9
10311,4.13,0.1,0.42,435,400,12
10312,4.15,0.05,0.21,436,400,12
10313,4.13,0.04,0.17,436,400,12
10314,4.13,0.08,0.33,435,399,13
10315,4.1,0.12,0.49,436,399,12
10316,4.08,0.05,0.21,434,399,11
10317,4.1,0.04,0.17,435,400,11
10318,4.1,0.07,0.29,436,399,15
10319,4.05,0.04,0.17,436,399,11
10320,4.1,0.08,0.33,436,400,12
10321,4.08,0.08,0.33,438,399,11
10322,4.08,0.05,0.21,435,399,14
10323,4.13,0.07,0.29,438,401,12
10324,4.08,0.05,0.21,436,400,14
10325,4.1,0.07,0.29,434,400,11
10326,4.08,0.06,0.25,435,400,11
10327,4.08,0.06,0.25,436,399,11
10328,4.08,0.07,0.29,435,399,13
10329,4.08,0.13,0.53,434,399,13
10330,4.08,0.05,0.21,435,399,11
10331,4.08,0.07,0.29,435,399,10
10332,4.1,0.09,0.37,437,400,12
10333,4.08,0.07,0.29,435,399,14
10334,4.08,0.07,0.29,435,400,12
10335,4.08,0.04,0.17,437,399,13
10336,4.05,0.05,0.21,435,400,11
10337,4.08,0.1,0.41,435,400,11
10338,4.08,0.07,0.29,436,400,13
10339,4.08,0.08,0.33,434,399,11
10340,4.08,0.02,0.09,434,400,14
10341,4.05,0.1,0.41,436,400,14
10342,4.08,0.03,0.13,436,399,13
10343,4.03,0.03,0.13,434,400,10
10344,4.08,0.06,0.25,435,399,11
10345,4.1,0.09,0.37,435,399,12
10346,4.05,0.06,0.25,439,400,12
10347,4.1,0.03,0.13,435,400,12
10348,4.1,0.05,0.21,436,399,8
10349,4.08,0.09,0.37,436,400,9
10350,4.1,0.11,0.45,436,399,11
10351,4.1,0.07,0.29,434,399,13
10352,4.03,0.05,0.21,435,399,12
10353,3.96,0.07,0.28,437,400,8
10354,3.91,0.08,0.32,434,399,8
10355,3.83,0.09,0.35,437,400,9
10356,4.08,0.05,0.21,436,399,10
10357,4.08,0.09,0.37,436,399,13
10358,4.03,0.07,0.29,436,399,13
10359,4.08,0.06,0.25,436,399,13
10360,4.08,0.05,0.21,436,398,13
10361,4.1,0.09,0.37,434,399,11
10362,4.05,0.05,0.21,434,400,10
10363,4.08,0.05,0.21,435,399,11
10364,4.05,0.11,0.45,436,399,12
10365,4.08,0.09,0.37,437,399,12
10366,4.05,0.07,0.29,435,399,13
10367,4.08,0.05,0.21,434,399,10
10368,4.05,0.04,0.17,435,399,12
10369,4,0.07,0.28,435,400,13
10370,4.05,0.08,0.33,435,399,13
10371,4.03,0.05,0.21,437,399,9
10372,4,0.05,0.21,436,399,14
10373,4.08,0.06,0.25,436,399,12
10374,4.03,0.05,0.21,435,399,9
10375,4.05,0.09,0.37,435,399,13
10376,4,0.08,0.32,436,399,13
10377,4.05,0.07,0.29,435,399,11
10378,4.03,0.09,0.37,436,399,13
10379,4,0.02,0.09,434,400,12
10380,4.05,0.07,0.29,437,400,12
10381,4,0.07,0.28,436,399,14
10382,4.03,0.07,0.29,435,399,12
10383,4,0.04,0.17,435,399,11
10384,4.03,0.07,0.29,434,399,12
10385,4.05,0.05,0.21,437,399,14
10386,4.05,0.07,0.29,437,400,11
10387,4.03,0.06,0.25,434,400,12
10388,4.03,-0.01,-0.03,435,399,10
10389,4,0.05,0.21,436,399,11
10390,4.03,0.05,0.21,434,399,11
10391,4,0.1,0.4,436,399,12
10392,4.03,0.08,0.33,436,399,14
10393,4.03,0.07,0.29,436,399,12
10394,4.03,0.08,0.33,437,399,12
10395,4,0.04,0.17,436,399,12
10396,4.05,0.02,0.09,437,399,11
10397,4,0.05,0.21,434,399,8
10398,4.03,0.07,0.29,436,399,13
10399,4.05,0.09,0.37,434,399,13
10400,4.05,0.07,0.29,433,399,12
10401,4,0.04,0.17,434,399,13
10402,4.03,0.07,0.29,435,400,11
10403,4,0.06,0.25,437,398,12
10404,4.03,0.07,0.29,435,399,13
10405,4.03,0.04,0.17,435,399,11
10406,4.05,0.03,0.13,433,399,12
10407,4,0,0.01,436,399,12
10408,4,0.06,0.25,435,399,12
10409,4,0.11,0.44,434,400,10
10410,4,0.09,0.36,436,399,12
10411,4.05,0.07,0.29,437,398,12
10412,4,0.06,0.25,436,399,10
10413,4.03,0.06,0.25,432,399,13
10414,4,0.05,0.21,435,399,10
10415,4,0.06,0.25,435,399,11
10416,4.03,0.07,0.29,436,399,10
10417,4.03,0.07,0.29,435,399,13
10418,4.03,0.03,0.13,436,399,11
10419,4.03,0.07,0.29,435,399,10
10420,4.03,0.09,0.37,437,399,14
10421,4.05,0.04,0.17,435,399,11
10422,4,0.09,0.36,436,399,11
10423,3.98,0.02,0.09,436,399,9
10424,3.98,0.03,0.13,435,399,13
10425,4,0.08,0.32,435,399,14
10426,4.03,0.05,0.21,435,399,10
10427,4.05,0.07,0.29,434,399,9
10428,4.03,0.07,0.29,435,399,12
10429,3.98,0.05,0.2,436,399,13
10430,4.05,0.08,0.33,436,399,15
10431,3.98,0.07,0.28,436,399,12
10432,4,0,0.01,436,399,11
10433,3.98,0.06,0.24,437,399,13
10434,3.98,0.09,0.36,433,398,13
10435,3.98,0.04,0.17,436,399,12
10436,4,0.06,0.25,436,399,11
10437,3.98,0.06,0.24,435,399,14
10438,4,0.01,0.05,436,399,11
10439,3.98,0.08,0.32,435,398,10
10440,3.98,0.08,0.32,436,399,10
10441,3.96,0.03,0.13,434,398,12
10442,3.98,0.07,0.28,433,399,12
10443,3.96,0.05,0.2,435,399,13
10444,3.98,0.05,0.2,436,398,12
10445,3.93,0.09,0.36,434,399,13
10446,3.96,0.04,0.16,436,399,12
10447,3.98,0.06,0.24,437,399,13
10448,3.96,0.07,0.28,435,398,14
10449,3.98,0.07,0.28,435,398,13
10450,3.98,0.04,0.17,437,399,11
10451,3.98,0.07,0.28,435,398,12
10452,3.98,0.01,0.05,434,399,11
10453,4,0.04,0.17,435,399,12
10454,3.98,0.04,0.17,436,399,14
10455,3.98,0.05,0.2,436,398,15
10456,3.98,0.03,0.13,436,398,13
10457,3.98,0.05,0.2,435,399,14
10458,3.98,0.08,0.32,435,398,14
10459,4,0.05,0.21,434,398,12
10460,3.96,0.09,0.36,436,399,13
10461,4,0.08,0.32,438,398,14
10462,3.96,0.07,0.28,436,398,11
10463,3.93,0.04,0.16,437,398,14
10464,3.93,0.03,0.12,434,398,14
10465,3.96,0.04,0.16,435,399,11
10466,3.93,0.08,0.32,436,399,11
10467,3.96,0.06,0.24,433,399,16
10468,3.98,0.04,0.17,434,399,12
10469,3.98,0.06,0.24,436,399,14
10470,3.98,0.03,0.13,435,398,11
10471,3.96,0.02,0.09,433,399,11
10472,4,0.03,0.13,434,399,11
10473,3.93,0.04,0.16,435,397,11
10474,3.96,0.04,0.16,433,399,11
10475,3.96,0.08,0.32,436,399,10
10476,3.93,0.08,0.32,435,399,12
10477,3.93,0.02,0.09,431,399,12
10478,3.96,0.05,0.2,434,399,12
10479,3.93,0.07,0.28,435,399,13
10480,3.96,0.12,0.48,435,398,13
10481,3.93,0.06,0.24,433,399,12
10482,3.91,0.07,0.28,434,399,14
10483,3.93,0.04,0.16,434,399,12
10484,3.96,0.06,0.24,436,399,13
10485,3.96,0.08,0.32,434,399,11
10486,3.93,0.08,0.32,435,399,12
10487,3.93,0.09,0.36,434,399,12
10488,3.96,0.06,0.24,435,399,12
10489,3.96,0.05,0.2,434,398,15
10490,3.96,0.07,0.28,435,400,13
10491,3.93,0.06,0.24,434,400,8
10492,3.93,0.02,0.09,434,399,11
10493,3.93,0.07,0.28,436,399,12
10494,3.96,0.05,0.2,434,399,11
10495,3.93,0.07,0.28,436,399,11
10496,3.88,0.05,0.2,437,400,10
10497,3.96,0.06,0.24,435,398,12
10498,3.91,0.07,0.28,434,399,10
10499,3.91,0.06,0.24,438,399,13
10500,3.91,0.1,0.39,436,399,11
10501,3.93,0.07,0.28,435,398,10
10502,3.93,0.06,0.24,430,398,15
10503,3.93,0.08,0.32,435,399,16
10504,3.93,0.09,0.36,434,399,11
10505,3.93,0.05,0.2,434,399,12
10506,3.91,0.07,0.28,434,398,13
10507,3.91,0.07,0.28,435,398,12
10508,3.91,0.08,0.32,434,400,14
10509,3.91,0.09,0.36,434,399,9
10510,3.88,0.06,0.24,435,399,10
10511,3.88,0.07,0.28,435,399,12
10512,3.88,0.06,0.24,432,399,13
10513,3.91,0.1,0.39,435,400,11
10514,3.88,0.05,0.2,435,399,9
10515,3.88,0.05,0.2,433,398,9
10516,3.91,0.03,0.12,436,398,11
10517,3.93,0.06,0.24,435,399,12
10518,3.91,0.05,0.2,433,399,12
10519,3.88,0.05,0.2,434,399,11
10520,3.88,0.05,0.2,435,398,11
10521,3.91,0.1,0.39,435,399,12
10522,3.86,0.07,0.27,434,399,11
10523,3.88,0.11,0.43,434,399,11
10524,3.86,0.04,0.16,434,399,12
10525,3.86,0.05,0.2,433,400,11
10526,3.91,0.09,0.36,435,399,11
10527,3.91,0.08,0.32,436,399,9
10528,3.88,0.07,0.28,434,397,12
10529,3.83,0.06,0.23,437,399,11
10530,3.86,0.09,0.35,435,399,13
10531,3.86,0.03,0.12,435,399,12
10532,3.86,0.03,0.12,436,399,12
10533,3.88,0.08,0.31,435,398,13
10534,3.91,0.08,0.32,434,398,10
10535,3.88,0.04,0.16,436,399,12
10536,3.91,0.05,0.2,436,398,14
10537,3.91,0.04,0.16,434,399,11
10538,3.83,0.04,0.16,434,399,11
10539,3.88,0.03,0.12,435,398,13
10540,3.91,0.09,0.36,433,398,14
10541,3.83,0.05,0.2,435,398,14
10542,3.91,0.06,0.24,436,400,12
10543,3.88,0.03,0.12,434,398,11
10544,3.86,0.07,0.27,436,399,11
10545,3.86,0.09,0.35,434,399,11
10546,3.81,0.1,0.38,432,398,12
10547,3.86,0.06,0.24,433,399,16
10548,3.86,0.11,0.43,435,399,12
10549,3.86,-0.01,-0.03,434,399,12
10550,3.86,0.07,0.27,435,398,12
10551,3.86,0.06,0.24,437,399,13
10552,3.86,0.05,0.2,434,398,12
10553,3.86,0.1,0.39,435,399,10
10554,3.86,0.05,0.2,437,399,12
10555,3.86,0.04,0.16,435,399,11
10556,3.86,0.07,0.27,434,399,11
10557,3.83,0.1,0.39,435,399,12
10558,3.81,0.09,0.35,436,398,9
10559,3.86,0.04,0.16,434,399,11
10560,3.86,0.06,0.24,434,399,12
10561,3.81,0.11,0.42,434,399,13
10562,3.83,0.06,0.23,435,400,12
10563,3.81,0.08,0.31,436,398,11
10564,3.86,0.02,0.08,436,399,11
10565,3.83,0.05,0.2,434,399,12
10566,3.81,0.08,0.31,435,398,12
10567,3.83,0.05,0.2,435,399,13
10568,3.83,0.05,0.2,432,399,9
10569,3.83,0.1,0.39,434,399,11
10570,3.81,0.11,0.42,436,398,11
10571,3.86,0.08,0.31,435,398,9
10572,3.81,0.04,0.16,435,398,13
10573,3.81,0.09,0.35,438,398,14
10574,3.83,0.09,0.35,435,398,10
10575,3.83,0.06,0.23,436,399,13
10576,3.83,0.07,0.27,436,399,11
10577,3.81,0.07,0.27,434,399,10
10578,3.83,0.05,0.2,435,399,12
10579,3.81,0.06,0.23,435,399,12
10580,3.83,0.06,0.23,433,399,11
10581,3.81,0.09,0.35,433,398,12
10582,3.83,0.03,0.12,435,399,11
10583,3.83,0.05,0.2,435,399,10
10584,3.81,0.09,0.35,435,399,8
10585,3.83,0.09,0.35,436,398,11
10586,3.83,0.08,0.31,436,399,10
10587,3.83,0.05,0.2,436,398,12
10588,3.78,0.05,0.19,435,398,9
10589,3.78,0.08,0.31,435,398,11
10590,3.83,0.08,0.31,435,398,10
10591,3.78,0.07,0.27,437,398,12
10592,3.81,0.06,0.23,435,398,12
10593,3.83,0.1,0.39,432,399,8
10594,3.81,0.06,0.23,436,399,10
10595,3.81,0.05,0.2,435,399,11
10596,3.76,0.06,0.23,433,399,7
10597,3.78,0.08,0.31,435,399,12
10598,3.81,0.06,0.23,435,398,11
10599,3.81,0.04,0.16,434,398,11
10600,3.78,0.06,0.23,436,399,11
10601,3.78,0.06,0.23,434,398,12
10602,3.81,0.1,0.38,435,398,10
10603,3.78,0.08,0.31,436,398,10
10604,3.78,0.1,0.38,436,399,10
10605,3.78,0.07,0.27,434,400,11
10606,3.81,0.06,0.23,435,399,11
10607,3.76,0.07,0.27,436,398,10
10608,3.78,0.09,0.34,436,399,11
10609,3.81,0.07,0.27,436,399,10
10610,3.78,0.06,0.23,435,398,11
10611,3.81,0.02,0.08,435,398,12
10612,3.81,0.09,0.35,436,399,12
10613,3.78,0.07,0.27,435,399,11
10614,3.78,0.04,0.16,435,399,17
10615,3.78,0.06,0.23,434,398,11
10616,3.78,0.08,0.31,436,398,11
10617,3.78,0.06,0.23,434,398,7
10618,3.78,0.07,0.27,436,398,13
10619,3.76,0.07,0.27,434,398,10
10620,3.81,0.07,0.27,434,398,11
10621,3.78,0.03,0.12,435,400,13
10622,3.78,0.09,0.34,434,398,10
10623,3.78,0.03,0.12,434,398,9
10624,3.81,0.04,0.16,436,399,11
10625,3.76,0.07,0.27,433,398,12
10626,3.78,0.05,0.19,434,398,11
10627,3.78,0.05,0.19,437,398,13
10628,3.74,0.07,0.27,435,398,11
10629,3.74,0.04,0.16,434,399,12
10630,3.76,0.07,0.27,436,398,12
10631,3.78,0.06,0.23,434,398,10
10632,3.74,0.03,0.12,434,398,11
10633,3.81,0.06,0.23,436,398,13
10634,3.81,0.09,0.35,435,399,9
10635,3.78,0.08,0.31,435,399,11
10636,3.78,0.07,0.27,434,398,12
10637,3.76,0.09,0.34,434,398,11
10638,3.81,0.02,0.08,434,399,11
10639,3.76,0.05,0.19,436,399,8
10640,3.74,0.11,0.41,433,399,13
10641,3.76,0.05,0.19,434,398,11
10642,3.76,0.09,0.34,435,398,11
10643,3.78,0.06,0.23,434,398,11
10644,3.78,0.06,0.23,438,399,11
10645,3.76,0.1,0.38,436,398,11
10646,3.69,0.05,0.19,432,398,9
10647,3.78,0.04,0.16,435,399,8
10648,3.74,0.07,0.27,436,398,9
10649,3.76,0.06,0.23,434,398,11
10650,3.76,0.08,0.3,435,398,12
10651,3.74,0.11,0.41,434,399,12
10652,3.76,0.05,0.19,435,399,11
10653,3.76,0.07,0.27,435,398,11
10654,3.76,0.03,0.12,435,399,12
10655,3.66,0.06,0.22,434,399,13
10656,3.74,0.03,0.12,434,398,12
10657,3.76,0.06,0.23,435,398,11
10658,3.71,0.05,0.19,435,398,13
10659,3.74,0.1,0.38,435,399,12
10660,3.76,0.05,0.19,433,399,8
10661,3.71,0.04,0.15,436,399,9
10662,3.71,0.05,0.19,433,398,12
10663,3.76,0.01,0.04,434,399,12
10664,3.69,0.05,0.19,437,398,11
10665,3.74,0.08,0.3,433,398,12
10666,3.76,0.06,0.23,436,399,11
10667,3.69,0.06,0.23,434,398,12
10668,3.71,0.09,0.34,433,399,9
